"Feature_ID","RC20.MSKC.00573","RC20.MSKC.00574","RC20.MSKC.00575","RC20.MSKC.00576","RC20.MSKC.00577","RC20.MSKC.00581","RC20.MSKC.00582","RC20.MSKC.00583","RC20.MSKC.00584","RC20.MSKC.00585","RC20.MSKC.00589","RC20.MSKC.00590","RC20.MSKC.00591","RC20.MSKC.00592","RC20.MSKC.00593","RC20.MSKC.00597","RC20.MSKC.00598","RC20.MSKC.00599","RC20.MSKC.00600","RC20.MSKC.00601","RC20.MSKC.00605","RC20.MSKC.00606","RC20.MSKC.00607","RC20.MSKC.00608","RC20.MSKC.00609","RC20.MSKC.00621","RC20.MSKC.00623","RC20.MSKC.00624","RC20.MSKC.00625","RC20.MSKC.00627","RC20.MSKC.00629","RC20.MSKC.00630","RC20.MSKC.00631","RC20.MSKC.00632","RC20.MSKC.00635","RC20.MSKC.00638","RC20.MSKC.00639","RC20.MSKC.00640","RC20.MSKC.00642","RC20.MSKC.00644","RC20.MSKC.00645","RC20.MSKC.00646","RC20.MSKC.00647","RC20.MSKC.00648","RC20.MSKC.00650","RC20.MSKC.00651","RC20.MSKC.00652","RC20.MSKC.00654","RC20.MSKC.00655","RC20.MSKC.00656","RC20.MSKC.00657","RC20.MSKC.00658","RC20.MSKC.00578","RC20.MSKC.00579","RC20.MSKC.00580","RC20.MSKC.00586","RC20.MSKC.00587","RC20.MSKC.00588","RC20.MSKC.00594","RC20.MSKC.00595","RC20.MSKC.00596","RC20.MSKC.00602","RC20.MSKC.00603","RC20.MSKC.00604","RC20.MSKC.00610","RC20.MSKC.00611","RC20.MSKC.00612","RC20.MSKC.00626","RC20.MSKC.00628","RC20.MSKC.00633","RC20.MSKC.00637","RC20.MSKC.00641","RC20.MSKC.00643","RC20.MSKC.00649","RC20.MSKC.00653","RC20.MSKC.00659"
"Metab1012",20.7823069290064,19.9277166006913,20.7537781490751,20.389569278007,20.1949334032152,18.7983405541538,18.4442693674513,19.4568264090133,18.7583378720243,18.348583307964,19.2274095073769,20.2552539027,20.1074419959483,20.086709765017,20.8874134550904,20.0342560788179,20.6275322305641,20.2007438472242,20.1006451060522,13.6306869207593,17.8326579364782,19.4992730144493,20.2778734295496,20.3849025820651,19.2955686182451,14.9484463068387,20.4270040107726,20.1354336154249,19.6323730813133,19.0416407753938,20.667407241173,20.2935414734505,21.0407502681827,20.9766892205358,19.7765769079283,16.9652396679756,19.5036061094299,17.9000503496265,13.6306869207593,20.8563208587121,18.9528877225514,13.6306869207593,13.6306869207593,18.1472639008322,18.8660272063627,13.6306869207593,18.9383437366426,18.476784703795,16.8703399309682,16.9795419494839,17.89222956932,13.6306869207593,19.3169943050096,18.908326868927,19.1943557160205,19.6211865055751,19.3916806066719,18.2230314756708,19.3001297270981,19.5146755897579,19.9797758414343,19.9705735963913,18.8281341965804,19.5069777204598,17.7904229086487,18.3473843501239,18.5540310774216,18.6020055928276,18.0304853347653,14.8152934330134,19.1055471833298,20.0749457647868,13.6306869207593,18.8437307075163,18.4257309882809,18.0937702026406
"Metab203",19.5973272106264,16.7465655469466,18.4598310992201,18.912640358863,18.4880651924414,19.0137003503271,18.9505072939723,18.9074078782838,18.3123158826317,18.7972644727564,18.7038666058272,18.201750436928,18.117961987783,18.3480650338145,18.7233831110181,20.4101174415557,18.4893968543496,18.6477629791473,18.9570636358636,19.7262996175966,19.9057815202712,19.6692706704968,18.6134621372422,18.7366552678623,18.5475803048857,17.7549422673713,18.7895113298202,18.4823951313551,17.7122434160218,17.9896489134891,19.2983532985545,18.8439730353292,18.4157737158717,18.9231862333499,19.0027281772011,18.1566987913771,18.1736386658915,17.9445920239201,19.2933600187577,19.0561449788757,18.826039927509,21.0741214567441,19.9621287954136,20.1555654148384,17.5335880080129,18.4099056874276,21.3542174878925,18.4883477243471,18.7259375290422,18.6248486933297,19.2465656280759,19.1988578523697,19.7914495755849,20.2079632937049,20.4951213915535,21.6099881795091,20.6210939642646,21.3851116160971,20.7693813276283,21.0899420692805,19.9919432598754,21.2011039169332,21.4861005645942,21.3850673991606,20.6601291782056,21.0989171197429,20.4584240591201,20.9115434128248,20.7134832411542,21.7510330497059,20.6243607226317,20.6453263131293,20.556928231028,21.4695215894402,21.7737596367674,20.279282869155
"Metab932",22.7366566140172,22.6359525047741,22.1366393756744,22.8366282415769,22.8113984071672,22.7809997188564,22.064147860896,22.5602632888711,22.1621431479416,22.0629191587031,22.4074397803253,22.0365854270224,22.4260086791639,23.5745175900765,22.0870400848045,22.5346618209624,21.3715341209256,21.550597718239,22.3175844673731,19.6868709032909,20.1566176273437,14.9236764963445,19.0434254591638,19.0295478284614,19.240561130984,24.1177695176078,22.8421960155736,23.6932456226708,23.6139642977748,23.673181233906,22.1014774203927,22.2972975174854,21.2329067178027,22.0802390429609,23.3201722507661,20.9215596519492,21.0484126552633,20.8127019987237,23.4678731481816,23.058893417293,23.5379876977487,22.4322088869585,23.8794011592195,23.2445707570993,23.3326574379905,22.4577344387886,22.7676129805023,22.670617046031,22.4173728032847,21.8838897726551,22.3815469179224,23.2674599784568,22.9532364158621,23.1111684143912,23.2184632020996,23.3222730523399,23.6663868802947,23.6045046263256,22.7639654421112,23.3951041101979,22.02826996808,21.4504087076389,22.171542869094,22.009214341811,14.9236764963445,20.647828408646,19.3850701673526,23.4350911171556,23.8770479483768,23.4413946662479,22.9874735769281,23.4341652476443,23.744327292165,23.2752930836877,23.7680842038095,23.4342176073273
"Metab935",21.8768841856673,21.7792923255783,20.5244770826443,20.842469446186,20.7904524082953,21.1026371380392,20.7750466416269,21.0705234288595,20.8372637531512,20.5274478939819,19.9619604404308,20.1109278169277,20.5156139605319,22.0364511149271,20.4691503608673,21.9971604786249,20.3409789639481,20.4268114354541,20.7093221926093,18.4100412284381,22.1660510873699,20.2231266915012,20.093375339482,20.0767267222605,21.0907496885895,19.2943750723285,21.4877180865778,21.374825624559,21.2512486183876,21.5089267187771,21.9128789495841,21.679862319251,20.88602261705,21.5478647703511,21.6476156679679,17.7941265470372,18.1255118512318,18.2704864086106,22.470027274534,21.8652262700361,21.8782203717332,23.4901221169249,22.1263504892383,23.6274726336156,19.7220326183468,19.6652451152607,23.5074521830218,23.4381321871658,21.7787245310151,20.8496005280448,21.747662855526,23.038946773626,22.5168207164509,22.7010767677833,23.3243521465281,23.9784960275272,24.1405145930107,24.243879618744,23.063607238537,23.4601387801589,22.2237570268315,23.1187522025679,23.8350089011287,23.2172726805549,22.03977654235,22.0107783895519,21.7706993176262,23.8539009925919,23.8907637609057,23.8671321572729,22.3199692953751,23.0438467618271,23.5932661428147,24.1034703012325,24.6022466620987,23.8790797230548
"Metab934",25.032304477281,24.6895736483594,24.3251722410451,24.4165993586507,24.3646325830314,24.3884647250433,24.0723184862256,24.256924722333,23.9928298559609,24.1020707041319,23.6085351821366,23.8053559356905,23.94219132165,24.1827585854613,23.9334671462702,24.7513086335291,23.8064457942081,23.5446673909392,24.2241190211562,22.3164379309579,23.3187710509775,21.8245786838419,22.623147638168,22.9187447259358,23.0189248583579,23.6625004841601,24.6581875476584,24.3886423685736,24.3841398213867,24.0091942225199,24.8819000154328,24.7302947428452,24.466400311637,25.0344510073058,24.0030448798414,20.913133578414,21.4518027876986,21.0919126353846,24.8156904588373,24.8557426322997,24.8210078503302,27.147392321022,25.6075712785598,27.0338924733186,23.5349942707744,23.4228260835191,26.5395005182416,25.4579429148686,24.151501866429,23.917218658566,24.3938389642674,25.1402116310671,24.7441490718721,24.9420138607945,25.4744296467804,25.9766398646602,26.1299703277113,26.1738564221379,25.3824470810063,25.5482528208659,24.7405475981965,25.6159742204858,25.9794165483688,25.6388869153183,23.477910891193,23.3413489684449,23.2596253021921,25.7710288683439,25.8171993977504,25.7899054830798,23.9959694718742,24.9723243252331,25.6190541562772,26.4540529730346,27.2058231835413,25.7040060094458
"Metab920",16.6806263877339,17.523596978883,15.3816596338411,17.0431839510535,15.5856951144864,15.7690882521648,15.4579590875736,15.8725840368878,15.5539595900745,15.9035131243972,16.7945965228683,16.5061757176841,17.2914281514446,17.5720197195689,16.2557254042366,14.3613951715336,14.3613951715336,14.3613951715336,14.3613951715336,14.3613951715336,17.3305099327444,14.3613951715336,15.8158750500642,16.0394626324234,17.1087135442966,14.3613951715336,14.3613951715336,14.3613951715336,14.3613951715336,19.6159933581587,14.3613951715336,14.3613951715336,14.3613951715336,14.3613951715336,14.7459845697899,14.3613951715336,14.3613951715336,14.3613951715336,15.8966483115874,14.3613951715336,14.3613951715336,14.3613951715336,17.2347342143374,16.7440352413483,14.3613951715336,15.986486766459,15.4669517894776,17.0807420594214,14.5011158760173,14.3613951715336,14.3613951715336,14.3613951715336,15.5024777329222,15.8477240863042,15.8629969919541,16.6764095316287,17.7148979649545,16.4878163752556,17.0903697085867,18.1874286365873,17.80724451938,14.3613951715336,14.3613951715336,14.3613951715336,14.7934005364493,15.125077917625,15.1699072112894,14.3613951715336,21.5095851278611,14.3613951715336,14.3613951715336,14.3613951715336,14.3613951715336,15.0864006941243,15.1675392243815,17.1830259257261
"Metab941",14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,17.5561805218476,16.9028734778919,16.8348600412699,14.5809414680777,14.8567684606317,14.5809414680777,14.5809414680777,16.6718560891128,14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,15.163474207114,14.5809414680777,16.8222549748487,16.6788339125348,14.5809414680777,15.4085159495171,14.5809414680777,14.5809414680777,14.5809414680777,16.9279002115623,14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,18.4950915752525,14.5809414680777,14.5809414680777,18.5883712048429,14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,14.5809414680777,15.330484866967,16.578780543691,17.5390879166338,18.6569852405309,18.4857121503684,18.7732946169131,17.9493563940932,17.554871093342,16.6079071541708,17.8603048951769,18.688805886773,17.7092449416291,14.5809414680777,14.5809414680777,14.5809414680777,19.3154533077084,18.680036077582,19.6855798936628,16.1118773171649,16.8235533829917,17.6879065084008,20.646296137224,20.8076420679233,16.8644332154568
"Metab718",20.7879669722644,21.656222401836,19.7460266786914,21.0039438801907,20.2228940860006,19.4132710771538,19.2043102629858,19.7637054056276,19.7080541990835,19.5328688046245,18.1237880065597,17.9980847377655,18.8482817444546,19.1567762628328,17.6801312221471,22.2759739897328,21.8045324748861,21.3722840608809,21.2207017886568,23.7641914579247,20.121895345962,18.55334426589,18.3468510743711,18.7579845049229,19.9059475820147,17.1739645222742,19.3902198714601,19.580829860497,19.4652629562888,18.1745197300243,20.6205667842141,20.8544748064663,19.6110394597352,19.9455080348583,18.6255339151214,17.9778562851392,18.3123582143874,16.7701985303426,20.8914978323976,17.3814759764392,17.1334409635746,20.6120590253378,21.7073185488842,21.1240385557415,20.100133759634,21.9146409563294,21.590219068695,20.2009031922005,18.3584971812461,17.3729421896926,17.742099554778,19.2925708916199,19.5355980063032,19.7700183069859,19.77602529288,20.3581628511985,21.55857931256,20.2817399188102,18.3759393892726,19.5969826732316,19.4069035370283,21.4418670652278,21.6659786234742,21.9007074987506,17.4169164276042,17.9325844440736,17.8345272093449,19.1787916371942,19.9657995472836,21.1514204586075,18.1511920715469,19.7362626912493,18.1606584249795,18.1810358263771,21.452347462384,20.0523644156595
"Metab699",24.3861414582547,25.620797315961,23.2895007742871,24.4448518428232,23.6651559236724,23.5575077007978,23.340238191749,23.1494478771885,24.1400380053438,23.9391940841314,23.6860734039136,22.9932387695268,23.2021645964368,18.957702223733,20.7549579147668,20.5215477347608,22.9600818803491,22.666598435516,22.3046987032072,22.0729769798677,21.524513538133,24.434752979073,24.1005440688554,23.363967805904,22.5004244064083,22.0871364721208,24.8980598345552,25.6281670870881,22.9106094998043,20.1730618411654,21.0210879842809,21.1581178825487,21.7090018753414,22.0301030490306,20.5131621053512,21.6792950369039,22.3684726749928,21.8223667986978,20.8847775945878,20.1070658463559,19.9697966595653,18.5531437453115,18.5531437453115,19.3108178540116,19.2136597792978,23.328785916091,19.722588826004,19.5265771207096,20.365465225029,20.6498018402841,20.9317026048363,24.7618239277538,19.4506869571524,19.5665881620261,19.5022482569169,19.9721092719535,19.1655992135123,19.9928992833313,18.8319042031518,19.0333295975334,19.3890835622693,18.8121009812139,19.5025767157089,19.1562221051556,19.1235120036316,18.8701583659972,18.7322934523989,19.5633561596137,19.9639435864646,19.4721251981327,19.4568155798582,19.5379720163018,19.3845657145566,19.4808484909166,19.7959954072747,18.5531437453115
"Metab871",15.2935401311203,15.4673719027134,13.7907788473098,15.2835952406265,13.7907788473098,13.7907788473098,13.7907788473098,13.7907788473098,13.7907788473098,13.7907788473098,13.7907788473098,13.7907788473098,15.193749766648,15.3789028641507,13.7907788473098,16.1221853729906,15.891471563106,15.6890588246161,15.8571311127013,16.8372808747974,15.7342415637234,13.7907788473098,13.7907788473098,14.3063935252601,15.6152204000913,13.7907788473098,13.7907788473098,13.7907788473098,13.7907788473098,13.7907788473098,15.6950340238209,15.9802701605725,13.7907788473098,13.7907788473098,15.1224018301497,13.7907788473098,13.7907788473098,13.7907788473098,18.6366661764343,13.7907788473098,13.7907788473098,18.2543478405226,18.421113651162,19.325938203177,13.7907788473098,16.7920243848751,16.4203570924363,18.1936287718782,15.5935089328678,13.7907788473098,15.2830788081879,16.9927392029269,13.9763392014292,14.13075975594,14.6237743284749,14.6718960418481,15.3549332447486,14.7389764763715,13.7907788473098,16.2799711013393,15.6116343610224,16.6654444995634,17.1908244223144,17.2189203496341,13.7907788473098,14.2527860850577,13.9833301866538,13.7907788473098,14.3965565075871,16.3486085478042,14.9732592110771,13.7907788473098,17.2102396027622,18.1811534069062,15.4592335056715,18.5716716473357
"Metab204",21.6782819113077,22.3294329537265,22.0733047779533,21.7548680555731,21.9238353870696,21.7144559116688,21.6343543824543,21.8982147455764,21.7072558606991,21.9549428298594,22.0604621826629,22.063358224526,21.7591772815324,20.8114002426456,21.2044382595116,22.9641708354914,21.8851121296314,21.1877965948404,20.6986826927751,21.3113193492653,22.6038892417883,23.7626530456697,24.8890563195489,23.7682015233297,23.3003138860345,18.877455057901,21.0719510410487,19.1029560247306,18.1664139806849,20.1023123167643,26.2684460598972,25.6790951346391,25.2931387687584,25.2755416814632,22.0956952960893,21.6866398165445,22.129858733039,21.2945063295388,23.38264680111,22.7244623664899,22.1706110797264,24.1711464817794,22.8645182719923,23.2957707722703,20.2314528395573,21.143699969371,21.8724022190773,21.5845019291538,19.604422909774,20.7940755315517,20.4221498829843,20.9507340754703,21.1127271482271,21.1281081054953,21.552648954426,21.8498831733626,22.3309007407162,21.2722223181658,21.8247939648271,22.632548041398,21.3405645860005,21.4757614849597,21.1884933460191,21.0614840128915,22.7233003536567,23.3100547194959,22.5814258390614,20.3113804978563,20.8263639063797,24.0082247925799,21.7597116197222,21.1565756731521,23.2631770060393,22.1338176630823,21.7522758408742,21.0423612256675
"Metab460",21.9609994329421,19.7067565036133,20.5493967305818,20.5385847340582,21.6189662728328,25.3946055668973,24.9110808025982,24.5260266582333,23.8558247373897,25.1967026613188,21.9770154976238,23.0453129826165,23.2617216062575,20.8664161509444,22.6820628866496,18.0003397105744,21.4988982388021,21.2123671135361,20.1160996057731,18.0003397105744,20.6694068100144,18.0003397105744,21.5991440165906,21.2490497796941,20.5485184647579,23.7011405626238,23.1018581240347,22.3960087419562,21.6368979039706,22.8431458648203,22.7076279687737,22.6448635397437,22.5038828429014,25.2584198836689,21.430099890953,22.8951589865918,22.624589079812,23.8318662160889,21.9278987329765,21.0321170178263,22.3261367458152,18.0003397105744,18.0003397105744,18.0003397105744,19.6185143148939,18.4293178510249,18.846609309189,19.2678068570685,21.8853340834445,21.0689537481363,20.6881879390992,18.0003397105744,21.5111451946433,21.1805213145087,21.3840718319538,21.2357710604572,21.6448473712098,20.4341851180702,20.1679928669449,21.3133838269448,19.2214498686653,19.8864918956113,20.5160722528167,20.4470153774517,22.9547002325072,22.8326763633105,22.3191483452124,22.5746370537205,19.9723656045197,22.7730084491603,18.0003397105744,19.708250757788,22.6664107194238,23.0453452643811,21.5091907124393,19.7933289683763
"Metab1007",13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,15.9392804056554,13.9979329646427,13.9979329646427,13.9979329646427,16.7491144840678,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,17.8085393494962,13.9979329646427,13.9979329646427,13.9979329646427,17.4693918131031,14.3276810843033,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,16.4219828042818,13.9979329646427,13.9979329646427,13.9979329646427,17.7072912980977,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,17.9696485636136,13.9979329646427,16.0833871068618,16.1498518565512,18.0822921414967,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,16.9903158598385,17.9490624509348,17.1222922978265,13.9979329646427,16.1157359128793,16.0032250055092,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,13.9979329646427,16.1545541713376,13.9979329646427,17.1659481939835,15.5823855357303,16.8089474066419,13.9979329646427,16.5578186611202,13.9979329646427,17.4994068692437,13.9979329646427
"Metab26",19.4281883351347,18.79490363565,19.8881162467426,19.1374455531739,19.419746529468,22.9821558182222,21.4057151673591,20.5354548604946,20.0944638824685,19.8363639876909,19.5181003752104,23.0678347253528,22.0730487178297,19.224107992879,18.7788537708535,20.5884970835687,20.5962949950154,20.9528805040398,19.3015328814513,14.8699826673572,20.1133644079178,14.8699826673572,20.7405878076337,21.1240414676944,19.8046942776736,14.8699826673572,21.2776791732506,19.2966307839829,18.5082972695986,16.3461649674745,20.7611883324802,24.3722149233107,24.8324694669717,21.3928122891588,20.8846200335489,16.4558113329818,17.5500929029777,17.194083783112,16.9620202208315,16.2720826409687,17.2231089308059,14.8699826673572,14.8699826673572,14.8699826673572,15.3944070323968,14.8699826673572,14.8699826673572,18.1038677162729,18.1010115449902,17.0584427932416,17.4804122297732,14.8699826673572,21.3803662335748,21.0142529998079,20.8576688082843,20.332110702471,17.5948795026786,20.7664573804899,17.5408643467353,16.2276361696435,18.6011741234507,19.9348702947976,19.8392199966311,21.0475043060917,19.473844008841,18.7378993839465,19.8034932699396,21.3090880059016,20.1313201966622,19.6479015847252,17.3913529273325,20.4112081448647,20.0432188926511,19.4581848697891,19.5295910614747,17.6585254028172
"Metab865",19.9937463003123,17.6682936059177,17.6739820757898,17.802774873016,16.7698423963343,18.9753173371653,17.9844956671196,18.0853332431571,16.6647984511859,17.7670978258769,16.8745288795865,16.3946042408571,17.0249419211976,17.5725754701668,17.3220524557236,19.6542834885706,17.1665661316928,16.4590457246143,17.3124286343252,18.0460999029934,17.7586600672674,14.3706979709398,17.8293168367798,16.9879900027135,17.4288693347766,15.5445206836878,17.4791225732908,14.9486806120182,15.8529987637061,16.9430296260736,17.2305601330368,14.5546444932666,15.6472947292898,17.078418216437,17.099803469186,14.3706979709398,16.7528991391816,15.3064671360865,17.1339483007204,16.7242733849931,15.6548035349008,20.706990659958,18.3506167459126,20.7255506649703,16.6303889651699,17.740994918741,23.4151576828807,19.4931420564434,17.9935212701032,17.3101706047587,17.3468826089006,19.8073122846116,20.8078874994195,20.5933008903134,21.2200227577468,21.3570807334415,21.4282887237019,21.1084639574934,21.6170205503672,21.901582477399,20.8864387366032,21.6801914205904,22.1394223534085,21.4464097638896,19.6782719971405,19.7097375866132,19.2933166427755,21.5471477110301,21.0256709514224,20.5310746231755,22.5087355433801,22.0317730280951,19.9834515388592,21.3347344143332,22.6144954282397,20.5617234711833
"Metab269",15.8677182602769,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,16.0983480847475,13.4428899998611,13.4428899998611,13.4428899998611,16.3180160892408,16.7896198985583,13.4428899998611,16.2751306823662,16.1485576155492,16.1836126341077,13.4428899998611,13.4428899998611,14.9078299584166,16.1009318040986,15.8598735047309,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,15.2533265926482,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,18.006414524866,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,13.4428899998611,17.9631848330345,17.5066132088799,18.0636950105857,16.6439681920357,15.8198584848355,16.1615157007014,16.2723367090724,16.4215684412085,16.1666441155764,18.4525889433258,19.7403202947879,18.8582192685319,20.5354909798679,20.1995344490712,20.1784463359005,16.8469689088044,17.0381433533751,16.1505662764574,17.8963635113379,16.3814065332975,16.7354508061777,18.1697740143258,17.8731509499076,13.4428899998611
"Metab84",14.5735549804738,17.0254075906474,14.5735549804738,14.5735549804738,14.5735549804738,14.8824907481347,15.9408749761483,15.2695364350933,17.1152353052814,16.1436144427126,16.7776500794227,17.1722037363528,16.9363628257514,18.2423044237223,17.5234933631978,17.423424107613,17.3178404166175,17.8057112021029,14.5735549804738,19.3045935298195,16.8434139464725,14.5735549804738,17.068096435416,16.9284303691367,17.3262896101792,15.6623900628801,14.5735549804738,16.3544737387829,17.8267302666393,19.3956975801814,14.5735549804738,15.5868560364486,15.7885697381539,16.5616951326504,16.7835662281958,17.3510580104827,17.1204565813519,17.0213589814388,18.5059410979307,18.0033156883171,14.5735549804738,18.2250103946803,17.6948793783707,17.8452365932541,18.6255911014399,17.0463260547906,17.4080923695575,17.8441174439014,15.9401664004882,17.2978558784147,18.4650949207708,17.8335498511327,16.3749136860091,15.9189124224867,15.32254239697,16.5797666704887,16.4408604963069,16.266306619559,18.4639943832276,16.3194015373993,17.8073974102877,16.8850695306617,16.7256556941607,16.4546585069933,16.222463643196,16.2291914754817,16.6023148705713,14.5735549804738,15.1121890063132,14.5735549804738,17.320802114831,16.2653439911581,14.5735549804738,16.1361727898606,16.1225794142435,17.844371194201
"Metab56",22.2775791511176,21.9709039571262,22.5405460366806,21.7951289502457,21.5629913872832,18.599990517203,19.94708615992,20.9803268629078,19.6902256989174,19.7117732400826,19.1013302497881,22.1295571067755,21.2795483378952,19.4307416846552,19.4835143126933,19.815011307587,19.1697774081089,19.8038884600402,20.1098823150546,16.6203431154813,21.0360478717296,22.0511675756734,24.6949556062847,23.0319277132635,22.6707123872775,18.2008163967138,20.466963258267,18.1793897154538,16.7718861708068,19.1242886925314,21.4245096168996,22.1031299787371,22.656432615497,20.1236690639498,21.6248012555543,20.6119796924691,21.1841691743512,20.5652466832511,18.1740286805865,20.3580549756373,19.063161777777,19.6812656715698,16.6203431154813,20.1749179837648,18.8901218712815,17.9979715492783,19.983345057866,19.4223892757933,17.8027979358272,18.7275501752585,18.4181478200096,16.6203431154813,22.9968684249142,21.7595366501353,21.8668347060679,21.9017782195785,19.2758342662586,22.6521788424244,21.8757858416248,19.2990018997598,21.6931532834631,23.0280286106069,21.897931349451,23.7280966103157,20.7304464544799,20.8888786790198,21.3098368212458,22.2578602637054,20.5121495312798,20.814275116109,20.9463614483124,22.7533743448713,21.1930826816576,18.5779638306837,22.5906959300144,18.5644152325155
"Metab113",18.4048809799883,17.7919260367633,16.1886620531555,15.6509644258574,15.6509644258574,15.6509644258574,16.2677214685434,15.6509644258574,17.1427130063163,16.7200712372329,18.4483255476392,16.88431787822,15.6509644258574,15.6509644258574,17.9979059873814,15.6509644258574,16.703938893572,15.6509644258574,15.9891528853997,21.7382822385971,20.7181852316142,15.6509644258574,17.9896389467547,17.7169410698825,19.0539161066908,17.8162726357051,15.6509644258574,16.2600572505479,15.6509644258574,18.1358497992898,17.8987953890537,17.8165580400295,17.8161073204321,15.6509644258574,15.6509644258574,17.8553937916452,20.3795631543977,19.5068904859563,22.3666133644686,15.6509644258574,15.679841728995,21.3936243750484,21.6037864343194,20.3687613756665,15.6509644258574,21.3680007238384,18.534649340231,18.746599344883,18.4961262354173,17.5066114456303,15.6509644258574,20.0568654359687,15.6509644258574,15.6509644258574,16.5995869535925,17.8252901352966,18.4826155571235,16.7987463708001,18.213144774791,17.9486924347245,18.7093625206955,16.0477465216774,15.6509644258574,15.6509644258574,15.6509644258574,15.6509644258574,15.6509644258574,15.6509644258574,15.6509644258574,15.6509644258574,18.55374358305,15.6509644258574,16.3543844098397,15.6509644258574,15.6509644258574,19.5672884701511
"Metab870",19.6337721441998,19.1576169480305,17.8846341315018,18.8621600069644,18.0483204481264,17.8051465357986,17.2070181136791,17.8952259477558,17.9248008449895,17.2591985004154,19.1148001604173,18.7559397040576,19.466372613249,20.0321343780833,18.7163762101044,19.5451455124915,18.1830717142878,18.0387788915032,18.298519870093,20.5418505938072,20.767885742666,18.8369722794569,19.1288093995454,19.2337680193413,20.4736452704086,20.0399539619288,15.3181169216788,16.2735397061293,14.812172516978,18.3846071943827,16.0494688855227,15.8994065522449,14.3719943877561,15.7285403776157,19.4052458847158,15.5045014425717,16.141986678268,14.9126592130745,20.5764010175121,14.3719943877561,14.3719943877561,19.1516083786346,19.057361311233,19.0294630733731,17.8212795859958,19.3671892631773,20.9784457049125,19.6342182261911,17.4547768272957,16.9703507462665,17.1175786285352,18.4086376281435,18.8819565655207,18.9130494423277,19.4333583472212,20.6635085694234,21.00016277949,20.5506505941547,20.2148986560762,21.2895108817704,20.6566012208001,20.1522947374983,20.591772451698,20.5606295847539,19.3969339797762,19.7776271965566,19.4454493946046,16.3056010364748,20.8820762167038,17.7395731680919,19.8129279225617,18.9007569468262,19.2301233564571,17.2747309067035,19.6633035700607,19.8540246183885
"Metab1014",14.6314040400591,14.6314040400591,14.6314040400591,14.6314040400591,14.6314040400591,17.3573615453598,17.0965018661271,16.8613171508621,18.8984831479999,17.6508781365609,17.3579203058764,17.1266578219258,16.7436148535686,17.2453875196755,17.9297659490193,19.3029267668463,18.8204178261721,17.9775074844968,16.8739493746828,14.6314040400591,18.3405246749089,20.4790386737849,18.3472834518808,20.2246779721962,19.025249054296,16.8773655077327,14.6314040400591,14.6314040400591,14.6314040400591,16.0044712292735,17.6647949949612,16.9271622410861,18.5380032830384,17.3567005103455,15.5380122898045,19.5259243954253,20.5053178019805,19.8230498389788,14.6314040400591,18.9589884857684,15.8511119149751,19.2467405999663,17.8982657166077,19.3497987570823,18.0820824737788,16.8387504094121,18.7657469301387,19.5174502523287,17.8187582320362,19.0820566833985,18.5311168079975,16.3003149084417,14.6314040400591,14.6314040400591,14.6314040400591,19.0346840765852,17.5754457608743,16.1426992752532,17.882653477942,16.132414097198,17.8649232093676,17.9899037987786,16.9131235144255,17.6649250999679,17.3669877526476,18.3107693857377,18.515036942958,14.6314040400591,15.9125540686875,14.6314040400591,19.048177685991,17.9160094883937,14.6314040400591,17.1167463449224,17.0541457155947,18.824103656791
